,area_sqft,availability_date,balcony,base_price,bathroom,bedrooms,id,kitchens,lattitude,living,locality_name,longitude,owner_name,post_date,price,property_name,zomato loc,zomato popularity,zomato price,zomato rating
168,1240.0,0,1,4600,2,2.0,224583,1.0,13.002891,1,Virgonagar,77.686773,Sai deep,"Sep 18, 2020",5704000.0,Saideep Hulas,KR Puram,4.96,2.888888888888889,4.188888888888888
169,639.0,"Aug 01, 2022",,4425,,2.0,1042913,0.0,12.909467,,Gunjur,77.790889,Signature Dwelling Pvt. Ltd.,"Nov 10, 2020",2827575.0,Signature Crest,Sarjapur Road,5.0,2.888888888888889,4.177777777777778
170,994.0,"Jun 01, 2023",,3299,,2.0,1008150,0.0,12.739619,,Hallehalli,77.750167,DS-MAX Properties Pvt Ltd,"Oct 21, 2020",3280000.0,DS Max Sovereign,Hosur Locality,4.05,1.3333333333333333,4.044444444444444
171,1035.0,"Sep 01, 2023",1,4398,2,2.0,1021254,0.0,13.237074,,Devanahalli,77.724278,BRIGADE GROUP,"Nov 04, 2020",4552965.0,Kino at Brigade Orchards,International Airport,0.79,2.111111111111111,2.533333333333333
172,973.0,"Sep 01, 2022",1,5282,2,3.0,771760,1.0,12.875308,1,Mysore Road,77.448115,Sowparnika Projects & Infrastructure Pvt Ltd.,"Sep 26, 2020",5139386.0,Sowparnika Pranathi,Mysore Road,0.92,1.1428571428571428,2.442857142857143
173,744.0,"Dec 01, 2022",,5602,,1.0,487989,0.0,12.993348,,Whitefield,77.806152,Sowparnika Projects & Infrastructure Pvt Ltd.,"Sep 19, 2020",4168632.0,Sowparnika Columns,Whitefield,4.96,2.888888888888889,4.188888888888888
174,1068.0,"Jun 01, 2024",2,4122,2,3.0,902278,1.0,13.145463,1,Bagalur,77.683658,Brigade Enterprises Ltd,"Oct 31, 2020",4047720.0,Brigade El Dorado,International Airport,0.79,2.111111111111111,2.533333333333333
175,1630.0,"Sep 01, 2022",1,4599,3,3.0,1035336,1.0,12.940077,1,Marathahalli,77.741235,UNITED INFRASTRUCTURES,"Nov 07, 2020",7496370.0,United Highlands,"Varthur Main Road, Whitefield",3.37,1.4444444444444444,3.644444444444444
176,1277.0,"Jun 01, 2023",,3298,,3.0,1008150,0.0,12.739619,,Hallehalli,77.750167,DS-MAX Properties Pvt Ltd,"Oct 21, 2020",4214000.0,DS Max Sovereign,Hosur Locality,4.05,1.3333333333333333,4.044444444444444
177,547.0,"Sep 01, 2022",1,5282,1,1.0,771760,1.0,12.875308,1,Mysore Road,77.448115,Sowparnika Projects & Infrastructure Pvt Ltd.,"Sep 26, 2020",2889254.0,Sowparnika Pranathi,Mysore Road,0.92,1.1428571428571428,2.442857142857143
178,1453.0,"Dec 01, 2022",2,5603,3,3.0,487989,1.0,12.993348,1,Whitefield,77.806152,Sowparnika Projects & Infrastructure Pvt Ltd.,"Sep 19, 2020",8141159.0,Sowparnika Columns,Whitefield,4.96,2.888888888888889,4.188888888888888
179,1235.0,"Sep 01, 2022",1,4599,2,2.0,1035336,1.0,12.940077,1,Marathahalli,77.741235,UNITED INFRASTRUCTURES,"Nov 07, 2020",5679765.0,United Highlands,"Varthur Main Road, Whitefield",3.37,1.4444444444444444,3.644444444444444
